Mon;Tue;Wed;ThurMor;ThurAfter;FriMor;FriAfterPort;FriAfterDDos
2.34843139727385;2.830756057202;1.99834140937946;2.926308344738;2.72105690203251;2.42087483115198;2.40324136756486;2.56768844434599
2.72103165845973;2.4882146511712;3.15793572359508;2.70826553058861;2.72635205930169;2.77412816242874;2.50799396904713;3.35429738835019
2.81054343933393;2.80990214660866;2.79867463853736;2.91970540260157;2.92513632528054;2.61546820618494;2.68494657226582;2.60110963214468
2.98829447015796;2.75999696772457;2.62233142799142;3.05085655051808;2.99865402306634;2.83106039378034;2.68424414225908;1.76644157279572
2.79574548259445;2.86155570984148;2.93764787803061;3.03907007058059;2.40415001273125;2.66859513921789;3.10749173886939;2.31416318016092
2.47180340037179;3.0494575274477;2.73659304027894;2.79177679668453;2.63262361592837;2.76165018227737;2.67606478046847;3.08935536803104
2.66590932636862;2.96687559387524;2.86559379521812;2.67458490249452;2.66190333807442;2.98160958759314;2.32486794905834;2.15312476940592
3.0987242931081;2.88458900475113;3.09717316518212;2.52508476671727;3.47615411101866;2.8314386194554;2.39192277049873;2.49068622889956
3.31084641140765;2.43643302860595;3.03823525967243;3.15598105706174;2.72652688946794;2.82023174544545;2.66014059079122;2.74681298921008
2.57586757368443;2.72942747621054;2.88973461780795;2.3567762308957;3.03797125848547;3.14397633607619;2.75080420765253;2.25076548680218
2.69651639997279;2.77052674800622;3.28393367362336;2.97219406257376;2.76160496372021;2.88640925133212;2.43154912049862;2.79913181639519
2.99393301871547;2.93735280644223;2.87986367367093;3.16765621352255;2.73106921001503;2.98801990519165;2.80855256219698;2.73087940041694
3.05542789702013;2.64971494671339;3.06188000888465;3.0640538960214;2.98746465582699;2.52188153954637;2.61374227927114;2.69641357317142
2.90981431754265;3.57654927785883;2.61697548042829;2.89320932133277;2.73986267900391;2.91625441473797;2.52785570251059;2.71504501260223
2.7150398786589;2.68390832350038;2.71834260858675;2.25106717585997;3.75290091096204;2.78851014869411;2.35020082909165;2.63020267381833
2.82888288333131;2.92606927429141;2.78590944340663;2.78626845416432;2.74468414358612;2.87503788083995;2.81505935320829;2.4214597044784
2.43445203525026;3.0282567762823;2.43256979563639;3.12947094099899;2.68587241247197;2.90793759187879;2.36976966175837;2.66952348560271
2.66092077812366;2.55162624069206;2.79665428910518;2.50278064494537;2.53193431570155;2.62028065964164;3.30969770182093;2.86037824287243
2.75826833719179;2.08850862163377;2.60660815997113;2.71518966018514;2.15134489396077;2.63062512865237;2.38866956169116;2.47743509796546
3.00069208337404;2.53744720111498;2.37053998652151;2.60373579665777;2.5851987011478;2.63044855165475;2.64452554505957;2.73878862092015
2.64121549525961;3.01154231545995;2.76148113725938;2.67392931976882;1.97520269535451;2.53248712783562;2.64952348378719;
2.89387646639983;2.50166901202294;2.26170581556485;2.86321857002185;3.04579178975902;2.39865343295211;2.36093877543785;
2.90784317117474;3.5770785554717;2.91837585214037;1.8798930034683;2.48481011985563;2.29038773878345;2.44998101648876;
3.73018289739095;2.63916756282248;2.72358280406915;2.8571434851464;2.66527644556999;2.26566294974696;2.94211715061458;
2.70145429130159;2.6150951909811;2.50010247770387;2.57094048997213;2.62435784505602;2.80605735322686;2.2888408599268;
3.27517600341492;3.02923587824893;2.45779496064343;2.66189016278311;2.95000450034293;2.21453490157919;3.17184243456911;
2.58580948114716;3.10137998437477;2.69300888366776;2.38734357784807;2.31864434556464;2.53552070368667;2.30303684992516;
2.93381482248368;2.42291793322545;2.48948472324994;2.39723755458919;2.66936583352319;2.42103641301725;2.29991747961265;
3.30042891113803;2.49712240330288;2.90956140282031;2.54140280676501;2.96274860990511;2.45410206710566;2.07218525095584;
2.732808103999;3.13834987193599;2.57295460000006;2.50048037957866;2.85766196124754;2.30029541811788;2.45214546605047;
3.05831626007372;2.89629276320135;2.89667159893457;2.3722882636375;2.52180713951936;2.13257333232394;2.72776952540471;
2.81603779574193;2.89516245057251;2.16161024846103;2.70413537786391;2.50474613976492;2.3464165514733;2.59672207825181;
3.02119899436312;2.86086319081264;2.77330000735977;3.6981750694381;2.7406570481326;2.58586349985139;2.89563848559947;
3.18398812338276;2.72199438314432;2.67734465250909;2.29204481194266;2.82718735070922;2.67135488077398;2.92236588221431;
3.09689412948368;2.70298210165156;2.90611117556108;3.08970212660986;2.79298035229799;2.35830497206768;2.79953668973822;
2.52983939526031;2.98598234324311;2.32936472573113;2.74446189474437;2.78576319196665;2.5253349894576;3.34004232980364;
2.83766155375965;2.8771800577079;2.88503238163;3.22230079518741;2.19783349557461;2.85631851415291;2.40153201737924;
3.1057658191409;2.7764953244382;2.18047442284805;2.47270750970561;2.57154195154895;2.7861484077807;3.10281012054759;
2.68924809960307;2.73263012049792;2.74251845532086;2.6978051627033;1.80883522941404;2.56136886344533;2.82069700314804;
2.75257884364574;2.97733085802975;2.51458282057729;2.87435745631977;1.51669484957901;2.89890395533891;2.77208847210814;
2.69238147828716;2.85832049173049;2.4761758267568;2.8127668888173;0.953348515370774;2.67684738957325;2.87389723487474;
2.99507933336185;2.3519644457487;2.65148281044245;2.33147909937948;1.45012839189265;2.3814014663585;2.33479575688634;
3.29340384530966;2.57829892992467;2.71772292573918;3.22967044279788;2.59230003756386;3.16566978142721;3.03342693107826;
2.95456805373013;2.92840358417317;3.0118413489898;2.73820451521164;1.24966166502677;2.36940312006221;2.60642534874352;
3.18211527594822;2.75521119901847;2.97238838045093;3.00822867567629;1.98238469179791;2.88521495469616;2.81776077029915;
3.05042172962333;2.84021266074424;2.75412922038726;2.62007471357375;1.94187817343203;2.82710911799093;2.98406278065897;
2.99335468776749;2.7432034864871;2.36998836546244;2.26723138512605;2.3060840712569;1.9893538772423;3.18658493035478;
2.95940322877982;2.48819335386103;2.85858153614915;2.56577052042502;1.77137662592703;3.09074882164236;2.37855115374655;
3.11803566899864;2.97964232171417;2.63492882020544;2.81819842739946;0.984346035863522;2.2645038790138;2.72433878415018;
3.14077835258489;2.96882771304438;2.99467961386932;2.6953043311312;2.20965162907666;2.44897340999596;;
2.83166941667583;2.52740138648876;2.98352222279192;2.51035935479152;1.12895545231262;2.88639167703533;;
3.23392524982117;2.87147044418709;2.82565069293346;2.72428891798699;1.73454793527742;2.4317685360502;;
3.14370354657351;2.70157952789247;2.52039773953966;2.59319204868702;1.90908881270624;3.01026890602191;;
3.19204899903774;2.96035001095479;2.94606047520719;2.94560341829583;1.24270970488633;2.56012280407168;;
3.32947845311966;2.68461430502897;2.69721543946242;3.2728314250825;1.62726831710555;3.30787185173876;;
3.11480025816111;3.32369897094719;3.1137107693643;2.96209585910182;1.62234284785167;2.65125036747403;;
2.99240365987263;2.53509691561256;2.06161658373843;2.56511691072668;1.93267653985775;2.73501800576689;;
3.22318650086269;3.23848219316909;2.81833146326833;2.69392483622926;2.47338427656865;2.43537877408199;;
3.10966561940023;2.70264936712688;2.71638493866362;3.93277229364643;2.3917713585599;3.33788632121721;;
2.89496615916139;2.68272101937023;2.97925990058182;2.98565695288631;2.57802374167947;2.98825109177776;;
3.33708834885583;3.03169459510853;2.10343070744216;2.52091790299935;2.64989287655457;2.72242469693584;;
3.2584858329914;2.50291733573289;2.95519385919258;2.93709232690155;2.76041714927645;2.64613069483977;;
3.1925835170548;3.17786141040215;2.63329851426034;2.79716023747193;2.75284430532893;2.26719278856102;;
3.05440504129128;2.12259924829058;2.93731197659195;2.80466066555003;2.18747194699148;2.51856486619808;;
2.95875422181197;2.99697966830691;2.49379670741647;2.82123691170758;2.42789185368303;2.96663353469491;;
3.27754665875542;3.30536707625307;3.13880830973948;3.08284212563039;3.00733420250287;2.62750929151803;;
3.2752247912509;2.36200153553257;3.41183829067097;2.71528842764941;2.5318236103561;3.34490168559538;;
2.99197191141708;3.22259933134611;2.40083131566627;3.0079031947732;2.4716260383712;2.63852575027987;;
3.25729063123232;2.60530433308834;2.94364346628258;1.90668374554091;2.49999639179608;2.46388355972463;;
2.88750261557967;2.60054312004494;2.70623655156853;2.13625351033648;2.59141132155414;1.82363541928148;;
2.76488446170726;2.65368141641374;3.05747569855188;3.32850862862181;3.14219706787415;2.96994513347157;;
2.96556425189876;2.59610165776516;2.85991216446923;2.35734230128786;3.15024974913845;1.4876394642163;;
2.98495088106759;2.41083438540913;2.9318578071402;2.65402441840356;2.94372136906752;2.71417577942306;;
2.72717817252307;2.65010883844572;2.72606328702251;2.08867268704475;2.10510318244268;2.49673602612886;;
2.86640939488017;2.72029132260859;2.6506394711491;2.70885721643113;3.22642755842464;2.14261604191912;;
2.82131048395245;2.368164800622;3.24206913355271;2.63933994180969;2.52846863198867;2.16101241777766;;
3.16523913351479;3.10094677653518;2.98390962798122;1.64257953586073;2.45846872211624;2.83896994381581;;
2.96246686975716;2.48779495332623;2.18582900395897;2.92101083944378;2.33887518275726;1.55053074532866;;
2.89031484293849;2.26366001201035;2.41197136004763;2.29234565265384;3.26849547006896;2.04413520137883;;
2.64143356875799;2.43031836662427;3.41644424084374;2.72065069268749;2.35811321475927;2.50162077534392;;
2.64137950031056;2.36104628214536;1.88707543128054;3.10303485796317;2.76937395825475;2.56216678603473;;
3.09714227395096;2.4288225294749;2.5857073647519;2.80794347778944;2.72783184505774;2.5613610272225;;
3.09303512561039;2.50678998503449;3.23686351501993;2.22902594461035;3.34691786770853;2.42796558148075;;
2.92826689411095;2.46165143018648;2.36876351669707;2.19863927260203;3.08633950170445;1.74730295129983;;
2.60390211615455;3.0954476379045;2.66936696550918;2.29340294408046;3.18784544754785;2.26604490937179;;
2.82844519219619;2.69601614822911;2.36824892459362;2.07575405579595;2.41518147653337;2.35429921233097;;
2.76692235727074;2.24629558797357;2.32396562939351;2.18969273578133;2.95771663046225;2.56085549746554;;
2.58304742794188;2.34876301040064;2.38537014957449;3.56972185738802;2.74392619256537;2.36713279581049;;
2.62659660324484;2.24711411463053;2.45711072202045;2.93236300202221;2.90512570369566;2.58259861915588;;
2.65736578325228;2.77303228522799;2.78841019399988;1.74025621687786;2.65411510520495;2.08776761886054;;
2.39839430498101;2.93167961046641;2.17873281587564;1.83723537525623;2.7402543611422;1.97787542929218;;
2.76817318442437;1.90572003581308;2.12374289117536;1.9803975986323;3.07048451233248;1.84401815381185;;
2.99673230164912;2.32148363421371;2.01568375982496;2.24522534847027;2.57661256867352;2.39295876125344;;
2.58901505671115;2.53377475972205;2.56801138532206;2.68528600481792;2.66358789483893;2.08200825392784;;
2.97601524834215;2.30058635815526;2.10885093576504;;3.52052849149786;;;
2.58843842374212;2.32615948873546;2.11483676741427;;2.44267285237726;;;
2.74912760771381;3.09342625376316;2.37723506460308;;;;;
2.66559016961836;2.75614794849834;2.67531697495847;;;;;
2.95798644948413;2.54360140700346;2.08128944022574;;;;;
2.80375578853423;2.35658757518243;2.76572034570531;;;;;
2.87700649631893;2.63171676398774;2.11923258855878;;;;;
2.87639799964546;2.13763352819584;2.30039461293736;;;;;
2.77600956114287;2.89483837792296;2.54142541347191;;;;;
2.59299651737139;3.28443483404839;2.92857907089159;;;;;
3.03689878018364;2.52642864015151;2.65269364165761;;;;;
2.53068462681675;2.57530260817883;2.12572873616151;;;;;
2.94980285076449;2.72792477429158;3.18254179286926;;;;;
2.31194049537441;3.25882252681504;2.55454258039071;;;;;
2.83060038110683;2.77751506739986;2.86592285327159;;;;;
2.46106803587266;2.9353095585799;2.72196070304475;;;;;
3.06219336500936;2.33226499184596;2.63821516181285;;;;;
2.70101985858661;2.89818788309924;3.02130105876214;;;;;
2.58903947253231;2.90283719643599;3.0415155937982;;;;;
2.76042052598137;2.70053672212321;2.37951395417176;;;;;
2.68306283737732;2.25322821703382;2.90105669898407;;;;;
2.70034439678604;3.07468990697693;3.32299890316751;;;;;
2.43588868705529;2.7762382013284;2.76276991754157;;;;;
3.26220631179736;2.93261643916157;3.26747335932951;;;;;
2.05595949031695;3.06006098269706;2.7179435941407;;;;;
2.33996518570834;2.86490164492238;2.76248230323131;;;;;
2.15891782316423;3.37683708902273;2.94220801312352;;;;;
2.35512470043236;2.57674565899598;2.8749648973502;;;;;
2.23876687927243;3.30656290206065;3.17238137282065;;;;;
2.38355727190969;2.64604849536805;2.71044463005931;;;;;
3.28198294318794;3.25116168154519;3.17762693501796;;;;;
2.85544631616499;2.87949301102323;2.33085430350049;;;;;
2.28457666063782;2.84004981292596;2.42335052861578;;;;;
2.3469095813255;2.98287067022087;2.46918298025983;;;;;
2.08164871501877;2.58416611433673;2.68401838978644;;;;;
2.5828509287977;3.042227502369;2.73166641271896;;;;;
2.63477900570581;2.73943820626609;2.37558422348927;;;;;
2.56897096244716;3.23592679665784;2.39394889663814;;;;;
2.63762594672284;2.50020893444173;2.39595489751517;;;;;
2.73866270662841;2.96816893857748;2.87633296460856;;;;;
3.13252557330142;2.7187528512839;2.91220890782541;;;;;
2.7547386045339;3.00945806560941;2.53812528399892;;;;;
2.75777002416423;2.95856120360242;3.12830097378273;;;;;
2.25000873582075;3.12933893010634;2.08125285422185;;;;;
1.95750100041568;2.97663815284877;2.54294184376754;;;;;
3.06841451512354;2.4973257191257;2.66988467965106;;;;;
2.4803205761021;2.79199333727662;2.91281627499104;;;;;
2.54048070878758;2.65279745004222;2.55509792213183;;;;;
2.4651067864637;3.0159331755893;3.04751974040582;;;;;
2.57106682621029;2.82943444354016;2.62068950322941;;;;;
2.49277041580916;3.11635033778093;2.53995927392672;;;;;
2.69845111185696;3.17701549124192;2.35258257901148;;;;;
2.22085601160441;2.93452056408183;2.8556465978542;;;;;
3.41800068982163;2.71159258564556;2.68448242954196;;;;;
2.33475385589174;3.12696078311331;1.66147390245188;;;;;
2.41021863461979;2.59935835597337;2.2276045145099;;;;;
2.3408793119737;2.68961095849649;2.38631060746754;;;;;
2.67203389266064;3.11827257409698;2.97667597790721;;;;;
2.57175093828501;3.06474786363834;2.34035045684096;;;;;
2.82864040728666;3.16247937260403;2.37418761709832;;;;;
3.32869685661303;3.00272012423083;2.2581515114415;;;;;
2.15495655806101;2.95576700551202;2.53124618432402;;;;;
2.08396189395825;1.87852497158296;2.88226719688345;;;;;
2.57008566226392;2.84722424043293;2.83411327935177;;;;;
2.94145340050908;3.15834085748677;2.65367578644818;;;;;
3.08978913436078;2.91178349663712;2.67825270929094;;;;;
2.34560400341872;2.77699999978536;2.70244137510643;;;;;
2.63645732235924;3.20890468553495;2.64097801403189;;;;;
2.83334076593291;2.44559336378838;2.66320650147715;;;;;
2.57959056204986;3.26618877748759;3.25299469962794;;;;;
2.44396684282616;2.81831596801554;2.43232702133248;;;;;
2.90634766644237;2.89057584111882;2.66947656014917;;;;;
2.33852060112482;2.78793526564044;2.90104755977897;;;;;
2.80776873642722;3.04724386787559;2.21846404198861;;;;;
3.08073288857367;2.6125375106926;2.69700543045931;;;;;
2.94828209349421;2.6991367105159;2.47440748661159;;;;;
2.57409904045598;2.68485287337838;2.02249733177853;;;;;
2.93686536686366;3.01333276921705;1.52242185335556;;;;;
2.71963403392978;2.73135748391042;2.31989336765951;;;;;
2.90542056713669;2.61366987691013;2.31824227778587;;;;;
2.80076317540097;2.44489586640857;2.81938902409895;;;;;
2.70485429241934;2.19396209475139;2.77384441612663;;;;;
2.81122329816274;3.60747898767743;3.15315374843503;;;;;
2.23667575427859;2.54443920931592;2.74014983107651;;;;;
2.97808690573925;2.42359728062372;3.35727682086676;;;;;
2.19083113426937;2.98712159043744;2.24122674628915;;;;;
2.67202193128125;2.47731402169725;3.17069657983201;;;;;
2.64641957061295;3.43551473101991;2.55680966019464;;;;;
3.20054839624351;2.68502184618568;2.63282345645901;;;;;
2.5443455396586;1.97209385719561;2.6274135042748;;;;;
2.40869487831724;2.34102310840353;2.54692289669005;;;;;
2.35189365325231;3.39844860027859;2.66255050880802;;;;;
2.29857055863359;2.51556977595381;2.5293393671729;;;;;
2.63141436474048;2.51464722574999;2.70556166143024;;;;;
2.78752435221464;2.38396808613353;2.06149971023446;;;;;
2.45453886287421;3.21834123926549;2.54909927144315;;;;;
2.38136149930041;2.1098643241972;2.7317830483045;;;;;
2.56678396240122;2.42520821610207;2.7378103656815;;;;;
2.75014184485274;2.39178844467401;3.91905344304216;;;;;
2.67476278749717;2.73251151756273;2.73578546752776;;;;;
2.0918773224607;2.67018194845092;3.56799414320137;;;;;
2.16221956917309;2.91154934165729;2.10674753961133;;;;;
2.78432811827298;2.31150889492399;2.86414176030494;;;;;
3.33917191564453;2.63740927362158;2.52807020209897;;;;;
2.64657338135315;2.21994804511607;2.71951389245262;;;;;
3.2584239324974;2.30140947142142;2.23396827421075;;;;;
3.04339319734464;2.50951491834521;2.71779668472042;;;;;
2.86430533128241;2.98867621271914;2.65020958794768;;;;;
2.71571912217521;2.92886219732064;2.6589051323383;;;;;
2.93931801815519;3.28386067080853;2.7598446865259;;;;;
3.17390099499265;3.14849291352666;2.70705716222054;;;;;
2.48221565980192;2.69471671964685;2.98862834443814;;;;;
3.07533951262383;2.83642658493915;2.69689076905652;;;;;
2.57494093378221;2.95516877461098;2.82274412214736;;;;;
2.7807775327784;2.9626270640597;3.47539576640014;;;;;
2.96336018490616;3.1736616504842;2.63550985613582;;;;;
2.6506873303152;3.10751822291002;2.48626263198526;;;;;
2.87613172801654;2.74032655728701;3.15937404164179;;;;;
2.9901273381655;3.26279221919617;2.6080188930808;;;;;
2.49602044821673;2.47900282673173;2.80279145159475;;;;;
3.24389104668209;3.08296752859346;2.09907890943426;;;;;
2.55408193379451;2.91816774991413;3.02309353402069;;;;;
2.35000336693787;3.4306653053856;2.98624776259346;;;;;
;2.79863288470559;2.7444560707148;;;;;
;;3.03888826010455;;;;;
;;3.12097260240393;;;;;
;;2.65100144065803;;;;;
;;2.98242410016854;;;;;
;;3.11009006627714;;;;;
;;2.71037121294996;;;;;
;;2.10610504460171;;;;;
;;2.61165510674575;;;;;
;;1.70152236018133;;;;;
;;1.3696334704169;;;;;
