Mon;Tue;Wed;ThurMor;ThurAfter;FriMor;FriAfterPort;FriAfterDDos
3.69142907654909;3.36421289705103;3.43560246661593;3.36869908297592;2.99150120387448;3.1155491859469;3.02934110603633;3.47119502386951
3.97926854000812;3.07829236947531;3.29083483144046;3.20195619387986;3.1132129635291;2.92825624453978;3.4061319185742;3.51246226556099
3.67656586337417;2.88583844322117;3.09651321590441;3.47144903985202;2.90541770513684;3.07796902827407;3.32147514180549;3.33113291932529
3.62305728743206;3.42902718857286;2.99652021463542;3.38628965806783;3.35119656085986;3.31567550343876;3.16323122671701;3.16507039650857
3.32693086213273;3.39241588630377;3.71806867336102;3.56608282912443;2.52588506111996;3.04114041745589;3.28170302945903;
3.93589700580085;3.40663502279848;3.49710324244349;2.97152396139535;3.2862565864848;2.88272253830882;3.06985242425132;
4.02584109935076;3.63189175750231;3.26017852663139;3.12499023697515;3.1549718985268;2.69340118855575;3.3403586842569;
3.79384982018899;3.2821690315562;3.35013192305498;3.11847446658953;3.30728514454869;2.69554061753561;3.63186125491753;
3.66323317873588;3.16896047295522;3.26283152296226;3.48824970377577;2.97405072559887;3.07323436096785;3.12433269525551;
3.51022036036258;3.42708450244677;3.50498798215717;3.31543427079822;3.1796420354908;2.92371776657129;3.53299164921487;
3.87338563910993;3.26039988221883;3.24205260520781;3.20669779398172;3.0312124397344;3.11133891019904;3.08765107677565;
3.58094050956352;3.33274937753169;3.52670710230384;3.08603781797012;3.08672411094284;3.12031946357856;3.17942645517906;
3.75313684201915;3.31504365607158;3.3894071679715;3.31695073206802;3.32595459540162;2.9200173446992;2.70820823369538;
3.7523233875608;3.41661672878105;3.30931027440627;3.21244055577166;3.36401486015807;2.74252575513313;3.35405307414011;
3.68800949534201;3.3638787043127;3.1020439981796;3.35942320990311;3.43351741467442;2.97606140723112;3.10359360157246;
3.94797198335912;3.19805934563594;3.23736278627038;3.48954110955788;3.40407324873147;2.79768840020785;3.33802898373019;
3.78042851267459;3.13853119641341;3.35564659936741;3.4602592690049;3.30999135965439;3.0397276542136;3.63526609073121;
3.56233773895626;3.53689887074192;3.22335877671022;3.12693013772037;3.5536594295783;2.65339486308578;3.5841914756069;
3.87043434484296;2.98480624261967;3.22426620500112;3.18236699457593;3.288421304401;3.13724574574973;3.31167378983716;
3.85549771481157;3.32222764962804;2.75491310539902;3.39389374108881;3.52599510649073;3.52917755503686;3.3119557812491;
3.869779024722;3.12366172674091;3.11215576234308;3.12924247354603;2.29039655569559;3.30359370978495;3.30516373030163;
3.82163266373301;3.16956903508911;2.98038166559497;3.15908817264022;3.19382243520953;3.40213896693866;3.52360261972834;
3.73101314454572;3.34857960790325;2.91980348522769;3.64683400017614;2.46682375652672;3.31997422226426;3.41528256409385;
3.8283898667397;3.488876066852;3.16087805742503;3.39457955276387;2.33409361511601;3.41384464936792;3.33856758617423;
3.72896618207338;3.39139464760481;2.60041857447511;3.22995250813166;1.84683635054182;3.05053148853671;3.34260282746371;
3.90693015117271;2.54098176991494;3.28554307772783;3.01707292838064;2.26569580652644;2.98988862288584;3.293978003503;
3.69165540187631;2.98494646381401;3.29061163452895;3.59876821880906;2.96073586146652;3.56186512837985;3.12946331902483;
3.59778874033006;3.23135895537747;3.45671421869405;3.68205947927321;2.42852152196601;3.4577029801692;3.45819957771288;
3.72960102823605;3.20358762074962;3.5734833902046;3.35401180552388;2.75706306059234;3.39436363826859;3.46722992101773;
3.50769533363064;3.24021150036723;3.17418938312224;3.11468280644239;2.76413126240997;3.10987854653731;3.46715192417489;
3.80271225029154;3.00470092701405;3.42682674453911;3.43660079801307;2.6458282638485;3.03565265669865;3.32270440809169;
3.80386269168199;3.18772625055463;3.46328795869833;3.30489189068968;2.25593784741515;3.24254606875803;3.05866683252449;
3.83716566515551;3.05127020544842;3.68846270878905;3.04062751060808;1.95310672885047;3.17387188305552;3.61883273612749;
3.50165723125391;3.1167366691425;3.47850164041992;2.98627897241552;2.69376351149357;3.31797804915045;;
3.69232559738501;2.97645157009585;3.48454070888729;3.15036232490702;2.26464620696687;3.45844098598227;;
4.05424986278965;3.41993288632521;3.31125429383409;3.19279691142702;1.87967484899573;3.40443285902202;;
3.73121072930993;3.29173732917708;3.21580211484849;3.65460189074006;2.84902945494608;3.58172047883385;;
3.54567746085795;3.35477552802892;3.32579415806626;3.48957179937277;2.37162755013158;3.48649684748011;;
3.74411999643469;3.49526159376808;3.35402754683632;3.56419492947938;2.46854345884377;3.14537795383116;;
3.52435496340823;3.46832764921876;3.37310479422068;3.7238985749339;2.22103497071071;3.27031211055775;;
3.97570833328141;3.38705918146532;3.02880534187458;3.2698770310746;2.66899278349807;3.46467044138465;;
3.92920606296374;3.46609519936432;3.39830807985337;3.4466612985222;3.01258876051692;3.43857404831556;;
3.49949696737361;3.41795193044824;3.2709695042084;3.61722871583167;2.8119513435464;3.44504986500808;;
3.94320463119487;3.24266172212077;3.17080102866128;3.36505282668779;3.24775262603552;3.41658314451601;;
3.73633076493192;3.61504362386975;3.11997875058334;3.40042289428892;3.39702207641831;3.10253417010568;;
3.94573423877265;3.0204913107237;3.50975767559538;3.5251091034057;3.16073944041669;3.31633581456033;;
3.65289830011175;3.36276062774753;3.22074761129621;3.76496230295582;3.21755637281959;2.69222018205497;;
3.47107387365331;3.15851045851832;3.25849342462153;3.33111910935727;3.13595454854953;3.18956442012217;;
3.61164379729118;3.3945883981824;3.4327558162001;3.51163507865506;3.3773281280065;3.15334771230352;;
3.75711954085143;3.40062562248822;3.46194258753989;3.59170516037208;3.15281509558934;3.31232686923081;;
3.75354573853885;3.30557511623386;3.2527518845647;3.45690325421553;3.30879307660463;2.98040930198644;;
3.60278518076224;3.21471123956974;3.05770926134225;3.08862174971808;3.10706729246829;3.10027010253106;;
3.76197880681245;3.13881310976782;3.34550148005495;3.06308243513524;3.06265081523295;2.90313936588585;;
3.51784389370121;3.02055094487701;3.28442340960749;3.10249966470165;3.42345195980472;2.66681663657921;;
3.55758063383008;2.83569096196599;3.36226615028723;2.46988433016058;3.37292462510644;2.29979452008784;;
3.7378695541812;2.75558155516509;3.5680678754557;3.19919059099069;3.41757596546586;3.16196597931919;;
3.60895083861428;2.94968435596581;3.35898330493379;3.40056346944078;3.37789400856239;3.60835218440844;;
3.25058283173562;3.03346559070879;3.35294955647384;3.37969506699565;3.24971952909339;3.43956801513545;;
3.50096404978869;2.82681098512394;3.59341228953239;3.09362388901824;3.23327873555902;3.41758404036163;;
3.48286106010486;2.92096374258269;3.56135923880905;2.87202034666882;3.03957518436297;3.01054740524518;;
3.85722939165076;2.9319291063296;3.05570157143665;2.79332319775087;3.14795123030709;2.57871980122411;;
4.09998154670737;2.74550007347818;2.9437879941137;2.33503490515189;3.49751205332047;1.72822922795685;;
3.56080628237506;2.20617014720934;3.01817407789198;2.94677718016781;3.441657904125;2.74108940719685;;
3.29225643818572;2.41215985398713;3.10732420996412;3.02657057061384;3.2823660617013;2.78782993774338;;
3.24917531503337;2.57656281646957;2.72822475368337;3.07625960937453;3.46124886640893;2.40825432900613;;
3.89960026154922;2.78847070741463;3.25658264392852;3.38211154361885;3.61556606182989;2.70894208383106;;
3.78441707426258;3.20917330157042;2.99697944563159;2.36738395235824;3.6868972902809;2.41989390943164;;
3.46605857596293;2.987843435855;2.5977987860747;2.19926778998152;3.30165467893523;2.69978579032854;;
3.31346878046099;2.90047111916097;3.02089754580616;2.45683993043992;3.25251477233247;2.51777073190007;;
3.34554467281767;2.79702372814427;2.54817334342369;2.741330556649;3.1165491141329;2.48766507488913;;
3.59041902645922;2.27846830474951;2.30487071479638;3.32227966975962;3.2116120472911;2.77082989696703;;
3.10652421412534;2.603000731102;2.79095196264229;2.93714859366843;3.4379140421001;2.66276628893522;;
3.17041126794732;2.99773478256141;3.09006925612542;2.97908244159619;3.44451112353877;2.5309936252473;;
3.35351289043408;3.54149861416125;3.02360752289079;1.69469025754469;3.36914617475555;2.4162402270087;;
2.91849305005677;3.36393013676788;1.78696536729363;2.51529480312746;3.68187503448222;1.84435647565187;;
3.39084780467276;2.62009944399536;2.72620312425977;2.44665858769928;3.63771268562322;2.75467883591937;;
3.59529535815092;2.89625695849544;2.89863915259654;3.1344941894696;3.38368592340668;2.52058105562412;;
3.3879237366392;2.56185262878653;3.06456216791522;3.15516398435825;3.3842178476335;1.60169092942693;;
3.49663685160631;2.25617908348091;2.9207218443802;;3.54182266645882;;;
3.03337371337502;2.9931444450347;2.74815188105353;;2.91401195187595;;;
3.15216153736668;2.93725733682003;3.21536187240277;;;;;
3.57796166742427;3.05199474121361;2.79936266814296;;;;;
3.41392064147162;2.58539694507714;3.14176345528174;;;;;
3.48439121257583;2.84661675980127;2.19250772466407;;;;;
3.43375706560686;2.80562686462801;2.59604791597552;;;;;
3.30965474702883;3.40233380074126;3.08218966728805;;;;;
3.4612051737743;3.36840304721755;2.99877459883626;;;;;
3.8012835332678;3.47803372384027;3.20388046423418;;;;;
3.42895940910502;3.38852909003545;2.92506671069614;;;;;
3.47150957357119;3.19699184855346;2.76656318394791;;;;;
2.3957298702807;3.2188702670671;2.76001631839765;;;;;
2.96749485907335;3.167020781108;3.29195076396982;;;;;
3.24155147572683;3.24132666667272;3.44344498954131;;;;;
3.27163570624109;3.0373908330264;3.35503838265493;;;;;
3.20309184340915;2.64414844748112;3.60027631978095;;;;;
3.07711605227829;3.57990729135928;3.87779525840953;;;;;
3.28986293396336;3.49236542802903;3.43831026655246;;;;;
3.29089243172431;3.23288867184587;3.37110972473977;;;;;
3.34117825343741;3.14774358992194;3.17059912890741;;;;;
3.29797881752095;3.33668750805855;3.17673794953711;;;;;
2.76059965005616;3.2855802417358;3.43004127968122;;;;;
3.44408050738197;3.32659380315702;3.40079584176421;;;;;
2.8551818723159;3.15292245355927;3.4780944471073;;;;;
3.0067081349261;3.27048731177667;3.10380445657328;;;;;
3.10901454988411;3.49421661148074;3.18164163977025;;;;;
3.03019113140753;3.70189303811821;3.48562701153029;;;;;
2.89098928626626;3.67960864720769;3.36514706484917;;;;;
3.03435237073034;3.47743741670568;3.11230321915723;;;;;
3.1978950217061;3.46521295005615;3.27963555454031;;;;;
3.27553459095094;3.2279993783282;3.50515680958826;;;;;
2.92463714198387;3.22502857762617;3.12705563382596;;;;;
2.72921487578087;3.28668891973751;2.89389159432479;;;;;
3.22470313893131;3.04398783327984;3.09449975974771;;;;;
3.33973979227045;3.59281531059773;2.97080745546662;;;;;
3.27718959170678;3.4971325319492;3.09119769693512;;;;;
3.26968110821991;3.15222780547328;2.63520837343852;;;;;
3.3460983151395;2.81657928385488;2.81250582263324;;;;;
3.25826440351517;3.44033328227662;3.12080443649589;;;;;
3.40608277857697;3.26522847487473;3.41407162975387;;;;;
3.21443573592837;3.68726677689549;3.24563239930236;;;;;
3.39199305979128;3.33659718870453;3.34157511142678;;;;;
3.13123670764838;3.55021764022183;3.32574991319486;;;;;
2.83912763021158;3.37906367812516;3.5957477818642;;;;;
2.68692900515819;3.35616222230757;3.44314489283397;;;;;
2.47460527381273;3.66520650106506;3.42746414563894;;;;;
2.97526826056426;3.30497362950139;3.36572339449766;;;;;
3.27699163323304;3.85106753543177;3.65252727630716;;;;;
3.49736278175695;3.39862998485906;3.44307401023579;;;;;
3.54714105937417;3.74613017822506;3.4145321587361;;;;;
2.75063267239977;3.79642075009991;3.0972068879697;;;;;
2.82642789999113;3.07252231077764;3.31002390400608;;;;;
3.28487967315263;3.45014846875919;3.1870608836028;;;;;
2.90907332816784;3.50936346834366;2.80865251026492;;;;;
2.96723210079822;3.48333368848223;3.74360543088945;;;;;
3.09497042368846;3.51698400510641;3.37160117838348;;;;;
3.12919773001189;3.31240637358706;3.52095304108152;;;;;
3.11746682127904;3.33149825381879;3.14143134680112;;;;;
3.28535273221542;3.54296470605381;3.11887749318531;;;;;
3.13022187856104;3.30087463793418;3.17355959208722;;;;;
2.81169345326383;2.99189618560887;3.59910205147129;;;;;
2.95450800079813;3.28248289460158;3.49441303895438;;;;;
3.26021783561563;3.59921898410743;3.40816342564964;;;;;
3.27246391617104;3.64990380849268;3.37740655749125;;;;;
3.00202976672677;3.29731707149534;3.45961161319115;;;;;
3.22647174031601;3.48809307776756;3.46593256508338;;;;;
3.31592006847295;3.4679885812483;3.12221177410395;;;;;
3.31410018766277;3.11005702910106;3.32544125019768;;;;;
3.04175391253874;3.54028492945092;3.61379299076328;;;;;
3.50072429626176;3.09667090399526;2.92885884746895;;;;;
3.45610155162169;3.39124957889167;2.92605734393885;;;;;
3.55294619566566;3.44448672586136;3.51550973786004;;;;;
3.60525525693777;3.83912075165402;2.9656336957159;;;;;
3.34993523708141;3.30637490218368;3.38684495656352;;;;;
3.29839415999041;3.14459754389663;2.88417366803446;;;;;
3.39380082725192;3.26218117280546;2.43013519064368;;;;;
3.28172602361903;3.3073046998157;2.00445122071077;;;;;
3.4569431220322;3.34663640200027;2.89973724201274;;;;;
3.27385863654907;3.08114797420258;2.87207139273116;;;;;
3.23647019463953;2.7402511477906;3.27833298008013;;;;;
3.24738631220765;3.02116034465499;3.29030451653216;;;;;
3.16055802121365;3.18718369023102;3.17586803195454;;;;;
3.03825480394849;2.71461318722784;3.30918730490427;;;;;
2.86088523507479;2.77464153176041;2.93832317442653;;;;;
3.13942605164064;2.93838907010722;3.00195974951982;;;;;
3.00279272066836;2.86856452023202;3.00047059972921;;;;;
3.6531812451624;3.26314682699086;3.30077605999734;;;;;
3.33643698122047;2.88395235299443;3.38408897675703;;;;;
3.0028771160706;2.83671707444841;3.17330149059794;;;;;
2.87340882575245;2.89609766001041;3.37280001282247;;;;;
3.01673876796766;3.0935418544933;3.27138288537954;;;;;
3.03283932390306;2.93239633913556;2.73206000239891;;;;;
3.23965245068405;3.18307183070515;3.22657604424087;;;;;
3.33769840672338;2.90857730488498;2.86260458146568;;;;;
3.33584164517598;2.83414952360523;3.23805177223327;;;;;
2.82334707630398;2.95681172088227;3.24058422167869;;;;;
2.87388099543234;3.02275727161812;3.33680365034499;;;;;
2.83081614169864;3.0530649741142;3.47418350924039;;;;;
2.88832730155425;3.16030595217275;3.35661809693179;;;;;
2.76867915621336;3.20061952021664;3.09474914621967;;;;;
2.93509406353163;3.19248696247252;3.11061523858967;;;;;
3.42069009131283;2.9824520048573;3.34054571516745;;;;;
3.39945012037367;3.35202039434576;3.23300019252998;;;;;
3.49317437105951;3.03793101981091;3.4121321353935;;;;;
3.64440881715103;3.12943256877011;2.8089905893512;;;;;
3.52988713343809;3.44393876097722;3.14146492489609;;;;;
3.66692643707738;3.69824772535291;3.2934382488385;;;;;
3.5192910053333;3.32796703435753;3.31666275835593;;;;;
3.83450039201013;3.60081754560639;3.34800070578475;;;;;
3.3841569847193;3.27467204590013;3.66237305048432;;;;;
2.98477844315887;3.50237655598189;3.39070696129143;;;;;
3.32077565478269;3.41011063343066;3.21321883737064;;;;;
3.33622279393767;3.3278285217996;3.43790119858378;;;;;
3.36296356217463;3.30957057352981;3.57412316850724;;;;;
3.80159121387923;3.47105889447108;2.95880863038387;;;;;
3.2510332486213;3.35029795415997;3.11268304707005;;;;;
3.46632654944884;3.1727192198367;3.33779679860914;;;;;
3.51081074711984;3.29497708592013;3.36833435999759;;;;;
3.37245354642345;3.29527968736258;3.03638502476948;;;;;
3.24589881402792;3.48533356873651;2.31596916284483;;;;;
3.41001455326088;3.56455481856478;3.34645451014843;;;;;
2.87615471060153;3.36727775734123;3.22686138213654;;;;;
;2.95050023209396;3.4935925634258;;;;;
;;3.47896623229899;;;;;
;;3.3064272622925;;;;;
;;3.865286991103;;;;;
;;3.45805134291575;;;;;
;;3.27493858853799;;;;;
;;3.42913672970135;;;;;
;;3.37311891880662;;;;;
;;2.896961685574;;;;;
;;1.99495478970664;;;;;
;;1.31915502656417;;;;;
