SourcePort,SourceIP,DestinationPort,DestinationIP,FlowBytess,FlowPacketss
5.47322416910723,2.99153690145911,3.11641041234,3.39150967763236,950553.92273615,65301.3567545205
6.67370597841413,2.62846015220159,2.30038132692633,3.36474948443341,1019065.89101143,42768.1170655298
6.15011737201812,2.926308344738,2.76013237632265,3.66532959035138,1308987.54129498,40519.3023715038
6.87702454905076,2.70826553058861,2.18881427835668,3.41482729678462,524045.023745288,42153.68637641
6.89214492747289,2.91970540260157,2.30568934231068,3.49647014305665,1155764.23671318,48458.5871362926
6.17957102481918,3.05085655051808,2.89125221893948,3.44959928949672,1722347.94299191,69726.5612839431
5.79935460280536,3.03907007058059,2.74784100808639,3.59309555302562,2653774.67321166,66759.2206668519
6.0275706237767,2.79177679668453,2.47588907227721,3.39490807270233,1409140.78804836,52691.141117894
6.16639878818759,2.67458490249452,2.22974064221302,3.29797405163533,1352272.74913759,39772.6194388499
6.23855891995858,2.52508476671727,2.31891714598204,3.34682691357268,2683238.56240249,72021.3311868055
5.191309539222,3.15598105706174,2.85852782713878,3.23999417933213,1102755.99268988,83077.2964965287
6.69808374276646,2.3567762308957,2.16815670836901,3.38618979554951,1490077.179584,51185.6549577381
6.23340390475974,2.97219406257376,2.51766749313016,3.5904962825614,2114247.16632936,63393.4733707948
5.21075690916218,3.16765621352255,3.1616447776244,3.5479742735661,6560043.82264033,78810.6903028362
5.22022630899378,3.0640538960214,2.89525631284674,3.60535741923489,1254336.27537837,59128.1969245344
5.88636314715255,2.89320932133277,2.7226752353905,3.62676514163469,1057409.79398926,52626.3568055954
6.20301921086261,2.25106717585997,2.65834971093451,3.49812105372288,1539174.06830602,47835.8624267867
5.84934405501229,2.78626845416432,2.69675573009479,3.51986896482928,2173643.45876661,47239.5649663034
4.45559676915541,3.12947094099899,3.90601228711063,3.36869908297592,2851231.64546256,132206.619591787
6.5946286863085,2.50278064494537,2.16750466054075,3.20195619387986,1454314.82419646,45731.615824712
6.04422255682503,2.71518966018514,2.57576334466766,3.47144903985202,1066479.68475763,59759.9710326268
6.05936602586893,2.60373579665777,2.51712803850134,3.38628965806783,817153.028734171,58081.3316564389
6.44578071953442,2.67392931976882,2.45913460387805,3.56608282912443,1844969.32064327,63880.5763729765
5.59576247341991,2.86321857002185,2.70006446919546,2.97152396139535,559178.674962871,55423.6287700611
6.85044671501059,1.8798930034683,1.90281289652738,3.12499023697515,787529.83298492,37949.4743071911
6.30500774155038,2.8571434851464,2.45064321002328,3.11847446658953,1275529.60809412,52736.1990816601
6.53235213059033,2.57094048997213,2.31303281558341,3.48824970377577,693118.265878231,39897.3272942899
6.70130660886525,2.66189016278311,2.16834942150833,3.31543427079822,1013022.58882763,57346.5031700581
6.61142127307824,2.38734357784807,2.24328391035882,3.20669779398172,1813696.3858411,62352.856055786
6.48933982620166,2.39723755458919,2.20070395196051,3.08603781797012,1579358.14470773,45225.8625151389
5.80059840450114,2.54140280676501,2.35913758746963,3.31695073206802,699039.931454925,52939.6334774816
6.86428920510148,2.50048037957866,2.07261147575136,3.21244055577166,777814.995540502,32984.7051237171
6.56331322845581,2.3722882636375,2.20436016928507,3.35942320990311,1630173.68243886,48526.1233232474
7.35008967287664,2.70413537786391,2.00088159155573,3.48954110955788,922615.206336134,42690.4900714772
4.6792396781641,3.6981750694381,3.69736796652727,3.4602592690049,5324915.31220917,122925.991272825
6.70587085518548,2.29204481194266,1.87970050141688,3.12693013772037,1400033.87335401,33551.7804377198
5.68012258796641,3.08970212660986,2.70800310466297,3.18236699457593,2244896.30276763,50810.2096184753
5.99462960253387,2.74446189474437,2.29731507444247,3.39389374108881,1853370.19686975,68015.7647396743
4.74210337807076,3.22230079518741,2.9359996191123,3.12924247354603,2371475.53275903,116818.16263427
7.20896195084132,2.47270750970561,1.75819156548025,3.15908817264022,664908.673061434,27717.3516287132
6.1554928013831,2.6978051627033,2.74305314188216,3.64683400017614,2734619.42151806,65184.0648990395
5.57423499407347,2.87435745631977,2.55293951242989,3.39457955276387,2119462.48082018,77825.6332528387
4.78454124583328,2.8127668888173,2.46580713782509,3.22995250813166,5687642.87605771,104997.151950372
6.66023658796277,2.33147909937948,1.648859621176,3.01707292838064,1277210.19767953,30045.1328607615
5.09621378135715,3.22967044279788,2.98493183477808,3.59876821880906,1452121.430022,94867.3550780261
6.26866621533704,2.73820451521164,2.32358534305389,3.68205947927321,2715522.11267671,50224.1822817846
4.49922780029194,3.00822867567629,2.7859450957006,3.35401180552388,2698417.4616786,80104.7382168173
6.19798482659687,2.62007471357375,2.06466241819724,3.11468280644239,4861327.78323249,60499.9620292629
5.73076445603371,2.26723138512605,2.17323543666762,3.43660079801307,667966.573989215,41942.7349107622
6.43221251939257,2.56577052042502,2.20311502662429,3.30489189068968,3316059.83310191,62078.4491369374
5.36724141343236,2.81819842739946,2.54798987623288,3.04062751060808,4802254.96823244,58653.6317106388
5.5945625260113,2.6953043311312,2.10449936329183,2.98627897241552,658406.651479649,50900.3948007645
6.11444032413661,2.51035935479152,2.0672150369531,3.15036232490702,2313343.60196988,46499.4474834525
5.65441719193665,2.72428891798699,2.45850387515643,3.19279691142702,3070693.52984456,71551.655263942
6.68265496804103,2.59319204868702,2.38293740494003,3.65460189074006,2425674.9779411,57670.3040614828
6.75414950933449,2.94560341829583,2.37291871757316,3.48957179937277,1896666.54758406,46491.6648578433
5.44408448438267,3.2728314250825,3.02056820984035,3.56419492947938,1167033.59622633,73553.2746149869
5.96318787504831,2.96209585910182,2.5813598339574,3.7238985749339,3278782.45107433,99767.5506151592
6.67825361781418,2.56511691072668,2.0816846842684,3.2698770310746,3039742.9858827,48985.8764325904
7.37426221194921,2.69392483622926,2.01504838355474,3.4466612985222,1095101.29657263,43384.8431164986
4.74162709608633,3.93277229364643,3.80333363872676,3.61722871583167,2814330.2229416,117833.938998466
5.98799873149888,2.98565695288631,2.40208526581607,3.36505282668779,3395098.11733952,73929.7412129184
7.23290186990582,2.52091790299935,2.24547335784568,3.40042289428892,1811962.74995688,40838.062458228
6.84225130666938,2.93709232690155,2.35394645565221,3.5251091034057,1070166.06064708,53614.5397722789
6.19492099266284,2.79716023747193,2.40311176928836,3.76496230295582,2174180.38056328,62625.2541378979
6.37832776201644,2.80466066555003,2.45364933684248,3.33111910935727,4806453.29046886,70235.927815843
7.3027639482005,2.82123691170758,2.04124613862525,3.51163507865506,686264.398237652,41156.4664931185
6.28950649638194,3.08284212563039,2.83709339934354,3.59170516037208,1713237.32342295,76624.2902673099
5.66219136290983,2.71528842764941,2.51316533977261,3.45690325421553,3896137.6261568,59608.9859429263
4.65670394549616,3.0079031947732,2.98002754088397,3.08862174971808,6146136.37930995,125508.678426073
5.87230349796108,1.90668374554091,2.26453706801463,3.06308243513524,2509830.38286526,59634.6312313729
5.97120252033095,2.13625351033648,1.74930424105004,3.10249966470165,1435802.73397776,41583.6525795353
3.2747815234421,3.32850862862181,3.92173651232556,2.46988433016058,1691053.83938001,93059.8471388113
6.86944706256496,2.35734230128786,1.96161202945477,3.19919059099069,2036867.63225373,50490.356860518
5.62048706231779,2.65402441840356,2.90705394809691,3.40056346944078,3754934.51297098,81151.2124469609
6.48900364333089,2.08867268704475,2.1617730838699,3.37969506699565,860219.840547463,45018.0835997783
6.00403815595648,2.70885721643113,2.25348629864759,3.09362388901824,2299783.92713093,48329.8439876659
4.60525351794897,2.63933994180969,2.70186063559695,2.87202034666882,2920249.59801225,143928.248373959
5.64645166077828,1.64257953586073,1.94428000208656,2.79332319775087,16023869.1978526,59988.6514707459
3.21873691683905,2.92101083944378,3.35991132632756,2.33503490515189,1816938.87795819,66985.5262845746
6.0760479870943,2.29234565265384,1.98189932062104,2.94677718016781,1238980.77339096,45400.2209573122
5.60970556932464,2.72065069268749,2.40219394087279,3.02657057061384,5260748.01889841,84568.5055697915
4.31670585271836,3.10303485796317,3.2492818911055,3.07625960937453,12413552.6727828,123790.716728834
3.3029335834384,2.80794347778944,3.13240038648975,3.38211154361885,14556734.8866743,152197.322481402
3.14044798769132,2.22902594461035,2.71063908968129,2.36738395235824,17601733.0423799,142876.559706524
3.50339632661514,2.19863927260203,2.88582775741097,2.19926778998152,12544852.9804395,126128.486888709
3.31774441567131,2.29340294408046,2.42326702199424,2.45683993043992,324028.558911745,28351.3833905972
5.1006912759613,2.07575405579595,2.14132343052926,2.741330556649,6922330.80900989,78602.0701762538
6.44773647629857,2.18969273578133,1.97834531513696,3.32227966975962,1755051.82313721,37413.3153696634
3.2970791385309,3.56972185738802,4.12122661923149,2.93714859366843,3256318.25565991,139095.145349412
3.87502773833432,2.93236300202221,3.30489463204274,2.97908244159619,17138083.5712489,102680.639110062
4.05029050747408,1.74025621687786,2.22046312529439,1.69469025754469,11264188.4902858,34760.1023426507
5.3456191123067,1.83723537525623,1.76976143976274,2.51529480312746,3346989.40254188,43205.9633124139
4.20831196243874,1.9803975986323,2.30106909608121,2.44665858769928,14133981.8587762,71738.0368627752
6.69844107646555,2.24522534847027,1.83090584187324,3.1344941894696,2627729.03656708,36837.2776115784
5.55904774728218,2.68528600481792,2.89493255521948,3.15516398435825,2812290.11039535,91023.6447200661
,,,,,
,,,,,
