SourcePort,SourceIP,DestinationPort,DestinationIP,FlowBytess,FlowPacketss
6.48008220696487,2.80855256219698,2.58972127168233,3.47614021075696,2124650.19218817,55011.2024163007
6.23703934978173,2.61374227927114,2.49615838469345,3.23473662257039,2520433.55937963,55129.5780688783
6.51106437176468,2.52785570251059,2.09016477871509,3.05024142211469,1293655.2672048,48251.7876584185
6.61587681227921,2.35020082909165,2.48930359377824,3.52572947661868,2557324.78818745,63208.1319669412
6.52149012468741,2.81505935320829,2.41911139476786,3.27769062385092,3385905.71940011,55480.760794949
7.4125603860612,2.36976966175837,1.88114247681163,3.02934110603633,1449183.59034998,38214.4145928649
5.63079410904938,3.30969770182093,3.21136939832094,3.4061319185742,2338278.9673963,77704.8313289455
7.06556130730135,2.38866956169116,2.18390994402485,3.32147514180549,2306127.9881576,44242.656835514
6.25802095539141,2.64452554505957,2.56042255382426,3.16323122671701,3115984.28188967,61024.4070840854
5.81615111226536,2.64952348378719,2.52517228533127,3.28170302945903,6752692.52287611,99697.0613199657
6.53374610196563,2.36093877543785,2.21253843459291,3.06985242425132,3075964.9274834,47617.4001261569
6.96333024516659,2.44998101648876,1.94156079376588,3.3403586842569,1182862.98087144,42763.2692746285
6.17181767325072,2.94211715061458,2.71543026000541,3.63186125491753,4026049.3982273,84997.9054527867
6.97855891958043,2.2888408599268,2.08991374108209,3.12433269525551,1091989.32342056,51063.843634022
5.20132145705096,3.17184243456911,3.37417438798837,3.53299164921487,9657433.22541189,108910.901654405
6.57896287718588,2.30303684992516,2.13192773588345,3.08765107677565,2004764.04973168,47671.2737142887
6.56145645588566,2.29991747961265,2.10324620516907,3.17942645517906,2225138.61116096,60361.1371177345
6.61259354123712,2.07218525095584,2.02949072375549,2.70820823369538,3274798.67194527,75657.657150452
6.75017012353383,2.45214546605047,2.42088390592328,3.35405307414011,1707298.19891352,57749.8730151368
6.30230030555473,2.72776952540471,3.30393605130965,3.10359360157246,4407962.36589726,223084.441630921
7.31418129123778,2.59672207825181,3.02353355684389,3.33802898373019,2512852.30098081,155114.431878713
6.70952577185,2.89563848559947,2.40302588932864,3.63526609073121,2108837.45567979,67870.6974526267
5.90811990120321,2.92236588221431,2.87393899745654,3.5841914756069,2676818.29723854,62334.4387639119
6.57269698976269,2.79953668973822,2.32500948343188,3.31167378983716,2818021.93995683,66488.9166206528
5.2170154547454,3.34004232980364,3.27982993419378,3.3119557812491,3099089.60988121,102521.449114711
7.00675297857183,2.40153201737924,1.78438083681369,3.30516373030163,2629859.36998857,39911.0153609598
6.34943099945249,3.10281012054759,2.6026636340198,3.52360261972834,2073297.78789458,63756.6690062407
6.2492987685659,2.82069700314804,2.89545551388,3.41528256409385,2803150.9577319,87920.3468504438
7.0423416665586,2.77208847210814,2.3012152906363,3.33856758617423,1154010.61168076,55976.7929521262
6.90731687603309,2.87389723487474,2.21019872460312,3.34260282746371,1144814.1057003,49832.4751765272
7.00357049697203,2.33479575688634,2.07238024521149,3.293978003503,2283606.28659412,49335.7501966601
6.23087113973278,3.03342693107826,2.40359372230413,3.12946331902483,1724073.11563382,78335.5581113405
6.4252194471271,2.60642534874352,2.25792068785702,3.45819957771288,1444518.29991694,44321.6089333467
6.32868897373566,2.81776077029915,2.49346504135794,3.46722992101773,3831571.92511724,92966.2268136602
7.03390081119974,2.98406278065897,2.57880904277799,3.46715192417489,1628613.09723239,64313.6513451195
6.06732925989565,3.18658493035478,2.81581169592991,3.32270440809169,1100164.72047734,73161.9752178432
7.00589903678502,2.37855115374655,2.10319190633766,3.05866683252449,1722363.75426993,83278.6111127906
6.84157613354233,2.72433878415018,2.64092714136521,3.61883273612749,2704609.56558239,116528.1284374
,,,,,
,,,,,
